trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_encoded_with_padding,pred_encoded_with_padding,true_decoded,pred_decoded
913,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
914,8,1,7,5,0.0,0.0,0.0,0.0,0.4285714285714286,0.4285714285714286,0.6,0.5714285714285714,0.6761904761904761,0.4285714285714286,0.2857142857142857,0.6,0.6811403372894902,021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
915,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
916,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
917,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
918,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
919,9,8,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-022,000,000,000,000,<P>,<P>
920,6,2,4,5,0.2,0.2,0.6,0.3,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.4,0.75,0.8447863087818965,021 | 021-001,002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
921,5,4,1,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,1.0,0.2,0.0,0.19999999999999996,0.19999999999999996,1.0,0.34348287440371195,021 | 021-001 | 021-001-013 | 021-001-013-008,022,002 -> 002 -> 005 -> 006 -> 022,022,002 -> 002 -> 005 -> 006 -> 022,<E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
922,7,3,4,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.25,0.5,0.4833333333333334,0.19999999999999996,0.19999999999999996,0.25,0.732149179296498,021 | 021-001 | 021-001-014,015 -> 007 -> 008 -> 022,002 -> 002 -> 005 -> 006 -> 022,015 -> 007 -> 008 -> 022,002 -> 002 -> 005 -> 006 -> 022,APPROVED_by_BUDGET_OWNER -> REJECTED_by_SUPERVISOR -> REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
923,6,1,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021,001 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
924,6,2,4,5,0.2,0.2,0.6,0.3,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.4,0.75,0.8447863087818965,021 | 021-001,002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
925,8,1,7,5,0.0,0.0,0.0,0.0,0.4285714285714286,0.4285714285714286,0.6,0.5714285714285714,0.6761904761904761,0.4285714285714286,0.2857142857142857,0.6,0.6811403372894902,021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
926,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
927,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
928,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
929,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
930,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
931,5,2,3,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.33333333333333337,0.4,0.0,0.19999999999999996,0.19999999999999996,0.33333333333333326,0.6964410634367098,021 | 021-001,013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
932,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
933,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-004,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
934,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
935,10,3,7,5,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.8,0.6428571428571429,0.7904761904761904,0.5714285714285714,0.5714285714285714,0.8,0.7986019700419453,021 | 021-001 | 021-001-013,008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
936,6,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-002 | 021-001-002-005 | 021-001-002-005-006,022,022,022,022,<E>,<E>
937,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
938,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
939,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
940,11,9,2,1,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5408520829727552,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-015 | 021-001-013-008-001-014-015-002 | 021-001-013-008-001-014-015-002-005,006 -> 022,022,006 -> 022,022,Payment_Handled -> <E>,<E>
941,5,1,4,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.25,0.5,0.4833333333333334,0.19999999999999996,0.19999999999999996,0.25,0.6505228829360992,021,001 -> 013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
942,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
943,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
944,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
945,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
946,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
947,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
948,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
949,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
950,8,4,4,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.5,0.7,0.8049999999999999,0.6,0.4,0.75,0.8769556609382364,021 | 021-001 | 021-001-014 | 021-001-014-015,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E> -> <E>
951,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
952,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
953,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
954,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
955,12,8,4,4,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.25,0.5,0.7295739585136225,021 | 021-001 | 021-001-014 | 021-001-014-016 | 021-001-014-016-008 | 021-001-014-016-008-001 | 021-001-014-016-008-001-014 | 021-001-014-016-008-001-014-015,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
956,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
957,8,3,5,5,0.8,0.8,1.0,0.8666666666666666,0.8,0.8,0.8,0.9,0.8666666666666667,0.8,0.8,0.8,0.9023123798847138,021 | 021-001 | 021-001-014,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
958,8,3,5,5,0.8,0.8,1.0,0.8666666666666666,0.8,0.8,0.8,0.9,0.8666666666666667,0.8,0.8,0.8,0.9023123798847138,021 | 021-001 | 021-001-014,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
959,6,1,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021,001 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
960,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-004 | 021-001-004-002 | 021-001-004-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
961,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
962,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
963,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
964,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
965,8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006,022,000,022,000,<E>,<P>
966,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
967,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
968,7,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7420981285103057,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006,005 -> 006 -> 022,014 -> 002 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled
